sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,1.7701435539585475e-08,0,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.0854856525868748,1,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.1144877116231987,2,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.19920509466419034,3,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.25200045270680904,4,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.2617982336728696,5,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.23435700371897572,6,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.26799140913915664,7,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.2397922453634147,8,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.23769490437541652,9,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.2438714134299209,10,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.24297981619214493,11,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.24432943562631004,12,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.23598581449723066,13,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.1928800040228249,14,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.1875402578128068,15,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a traffic jam.,jam,jam,Different Sense,0.38451830277725674,16,0.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,1.7701435539585475e-08,0,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.06839070857863128,1,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.06909573273986758,2,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.10033294571748352,3,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.13083434450936526,4,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.15417580872070347,5,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.1409122394897513,6,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.15767141791481998,7,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.1455058974867789,8,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.13948183355267585,9,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.13330464700237454,10,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.13285301357779855,11,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.13445052178966665,12,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.133487664453386,13,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.12076644578593343,14,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.117899998268715,15,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a peach jam.,It was a paper jam.,jam,jam,Different Sense,0.25426688342391524,16,0.066666667,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,1.7701435539585475e-08,0,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.049941677619184666,1,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.056219312272281274,2,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.06626571750629418,3,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.08300498248977972,4,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.0765785810160966,5,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.06812015157611595,6,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.0657173043868059,7,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.04427970186618935,8,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.03914402635574943,9,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.03439779394846176,10,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.029565460806306065,11,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.027543377153740334,12,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.022625145028921212,13,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.01839599267911063,14,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.017502030211232866,15,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a blackberry jam.,It was a peach jam.,jam,jam,Same Sense,0.03325017358944948,16,4.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,1.7701435539585475e-08,0,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.09415825082191276,1,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.11559904253438802,2,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.17957169362078762,3,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.20107175733688742,4,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.1955992944712921,5,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.16166078761665947,6,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.16740164935988888,7,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.12984946921349838,8,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.1348001388464698,9,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.13705828910212248,10,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.12962130253606985,11,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.12146762795605659,12,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.11130009311127342,13,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.0845499399758427,14,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.0849914183820476,15,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a traffic jam.,It was a paper jam.,jam,jam,Same Sense,0.18742546994545717,16,2.1,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,1.0601311273283898e-08,0,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.07218767525788072,1,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.07704494330501732,2,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.10307154891080872,3,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.13275958896284468,4,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.14895613748742143,5,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.1480700465287086,6,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.15214203653236713,7,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.14155707404882645,8,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.1396494822863158,9,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.13925450638422154,10,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.12281313778061786,11,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.12549254709003366,12,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.1146857743883366,13,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.10292473347117459,14,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.1018380047275197,15,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a delete key.,key,key,Different Sense,0.2237224951750899,16,1.076923077,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,1.0601311273283898e-08,0,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.07376020530448102,1,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.09144165775113533,2,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.1519774384125897,3,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.1925321021398675,4,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.20106089641209135,5,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.1956401383091928,6,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.2204976637236966,7,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.19246437261564764,8,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.19774149528059937,9,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.19015635636313621,10,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.16464798675704528,11,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.16880520550742284,12,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.1580712212376787,13,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.1427978479103571,14,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.14254636053858571,15,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a backspace key.,key,key,Different Sense,0.35581416948919753,16,0.454545455,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,1.0601311273283898e-08,0,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.06497749624555993,1,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.09881396718137714,2,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.1431687261061544,3,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.16975347429388477,4,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.18343864720006064,5,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.15683857780441135,6,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.16310032844035027,7,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.1376515369559036,8,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.12268685463601015,9,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.11425073785211148,10,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.09491784269382741,11,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.09228982633070126,12,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.08244239558398514,13,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.06966220182615768,14,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.06950102100186262,15,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a delete key.,key,key,Different Sense,0.1506644236365139,16,0.75,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,1.0601311273283898e-08,0,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.04743020470457482,1,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.08948978655696882,2,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.1378090827505658,3,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.17147489898455093,4,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.1755716479102224,5,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.16106905617705147,6,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.18898010864073855,7,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.14350643955306874,8,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.12984047353744,9,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.12589523890784982,10,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.10544972098131522,11,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.10561975144530689,12,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.10656624156577599,13,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.09598787078596738,14,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.10098753966033258,15,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a master key.,It was a backspace key.,key,key,Different Sense,0.27351469700906006,16,0.916666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,1.0601311273283898e-08,0,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.08329056320615225,1,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.10534545547833685,2,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.15398051430318482,3,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.18252845161963338,4,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.17973523352720078,5,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.1652454429441027,6,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.16303261516807543,7,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.1494723562610215,8,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.14969300160746546,9,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.14159110063607538,10,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.12481940418418891,11,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.1271995733923682,12,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.11769961304899601,13,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.10838799368285568,14,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.10618870491162014,15,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a duplicate key.,It was a master key.,key,key,Same Sense,0.23527818936839462,16,3.909090909,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,1.0601311273283898e-08,0,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.04128769918419006,1,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.06261083860888417,2,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.11353900753815505,3,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.14626312945299946,4,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.15784721207884733,5,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.1347237112629016,6,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.1458100397549129,7,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.10838292779253134,8,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.10336607349063298,9,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.08737669799852943,10,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.07512208151251787,11,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.0707209932592402,12,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.06380603794535056,13,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.05486665184244843,14,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.05604299788627731,15,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a delete key.,It was a backspace key.,key,key,Same Sense,0.16205060810990546,16,3.666666667,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,2.2626540641113024e-08,0,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,0.05251090530860314,1,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,0.03988533237306613,2,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,0.040288164376856894,3,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,0.060191247200716114,4,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,0.059114377506595095,5,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,0.05741127384022926,6,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,0.06843287562171174,7,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,0.06474730580878318,8,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,Different Sense,0.06327628096492233,9,3.3,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
